#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
727.305;HINF_01783   -            216 AAA_21               PF13304.5    303   4.4e-13   42.3   1.3   1   1   4.9e-11   4.9e-09   29.0   0.1   227   300   120   191    69   194 0.81 -
71421.8;HINF_00062   -            588 ABC_membrane         PF00664.22   274   1.4e-64  211.0  15.7   1   1   1.8e-66   1.8e-64  210.7  15.7     1   273    31   302    31   303 0.98 -
727.305;HINF_01783   -            216 ABC_tran             PF00005.26   137   2.1e-39  127.9   0.0   1   1   9.1e-41     3e-39  127.3   0.0     5   136    19   157    17   158 0.96 -
71421.8;HINF_00062   -            588 ABC_tran             PF00005.26   137   9.8e-39  125.7   0.1   1   1     9e-40     3e-38  124.1   0.0     1   137   364   514   364   514 0.91 -
1334187.3;HINF_00683 -             88 ABC_tran             PF00005.26   137     9e-10   31.9   0.0   1   1     3e-11     1e-09   31.7   0.0    63   132     1    83     1    84 0.89 -
1334187.3;HINF_00528 -           1027 ACR_tran             PF00873.18  1021  1.7e-264  872.7  39.6   1   1    2e-266    2e-264  872.5  39.6     2  1020     4  1009     3  1010 0.98 -
727.992;HINF_01003   -            279 ACT                  PF01842.24    67   2.8e-09   29.4   0.0   1   1     8e-11     8e-09   27.9   0.0     2    63     6    66     5    67 0.91 -
727.990;HINF_00762   -            263 adh_short            PF00106.24   195   3.9e-18   58.3   0.0   1   1   5.2e-20   5.2e-18   57.9   0.0     1   188     7   198     7   205 0.87 -
727.990;HINF_00762   -            263 adh_short_C2         PF13561.5    234     3e-87  284.7   0.4   1   1   3.4e-89   3.4e-87  284.5   0.4     1   234    13   252    13   252 0.98 -
262727.7;HINF_01057  -            361 Ala_racemase_C       PF00842.20   124   6.5e-40  128.5   0.0   1   1     1e-41     1e-39  127.9   0.0     1   122   235   356   235   358 0.96 -
262727.7;HINF_01057  -            361 Ala_racemase_N       PF01168.19   219   3.5e-69  225.4   0.0   1   1   4.3e-71   4.3e-69  225.1   0.0     1   219    10   222    10   222 0.96 -
1334187.3;HINF_01433 -            115 ArsC                 PF03960.14    64   1.9e-22   71.8   0.0   1   1   2.1e-24   2.1e-22   71.6   0.0     1    63     5   111     5   112 0.92 -
262727.7;HINF_00650  -            270 Asp_Glu_race         PF01177.21   224   7.7e-29   93.8   0.0   1   1   1.1e-30   1.1e-28   93.3   0.0     5   222    15   219    11   220 0.82 -
71421.8;HINF_00509   -            263 ATP-synt_A           PF00119.19   211     5e-59  192.4  27.1   1   1   1.2e-60   6.1e-59  192.1  27.1     2   211    32   254    31   254 0.86 -
727.617;HINF_01359   -            263 ATP-synt_A           PF00119.19   211     5e-59  192.4  27.1   1   1   1.2e-60   6.1e-59  192.1  27.1     2   211    32   254    31   254 0.86 -
262727.7;HINF_01301  -            184 B12-binding          PF02310.18   121   3.5e-16   52.1   1.0   1   1   5.7e-18   5.7e-16   51.4   0.3     3    61     1    58     1    66 0.95 -
374931.1;HINF_01602  -            399 Biotin_lipoyl_2      PF13533.5     50   1.6e-12   39.8  12.5   1   1   4.3e-13   4.3e-11   35.2   2.4     8    49    87   128    83   129 0.93 -
727.992;HINF_00435   -             86 BolA                 PF01722.17    76   3.3e-14   45.7   0.0   1   1   4.7e-16   4.7e-14   45.2   0.0    24    75    21    73     3    74 0.86 -
71421.8;HINF_00377   -            246 BPD_transp_1         PF00528.21   185   3.1e-31  101.2  18.4   1   1   3.1e-33   3.1e-31  101.2  18.4     1   177    68   239    68   242 0.98 -
727.305;HINF_00162   -            337 BPD_transp_2         PF02653.15   268   2.9e-50  163.5  39.5   1   1   3.8e-52   3.8e-50  163.1  39.5     2   268    42   325    41   325 0.91 -
727.617;HINF_01451   -            386 CM_2                 PF01817.20    75     8e-17   54.2   5.2   1   1   2.2e-18   2.2e-16   52.7   5.2     1    75     9    89     9    89 0.93 -
71421.8;HINF_00558   -            212 cobW                 PF02492.18   177   2.2e-41  134.0   0.0   1   1   2.7e-43   2.7e-41  133.8   0.0     3   176     7   177     5   178 0.95 -
374931.1;HINF_00421  -            684 Complex1_51K         PF01512.16   152   7.1e-52  168.0   0.2   1   1   7.1e-54   7.1e-52  168.0   0.2     1   151   116   260   116   261 0.98 -
71421.8;HINF_01021   -            150 DHquinase_II         PF01220.18   138   4.3e-64  207.0   0.0   1   1   4.9e-66   4.9e-64  206.8   0.0     1   135     6   140     6   143 0.98 -
727.992;HINF_00469   -            280 DmsC                 PF04976.11   276   7.3e-98  320.0  23.5   1   1  8.2e-100   8.2e-98  319.9  23.5     1   276     1   269     1   269 0.99 -
727.992;HINF_01145   -            178 DsbB                 PF02600.15   147   2.7e-47  153.6  10.5   1   1   3.3e-49   3.3e-47  153.3  10.5     1   146    11   160    11   161 0.97 -
374931.1;HINF_01590  -            126 DUF208               PF02677.13   175   3.2e-35  114.5   0.8   1   1   3.7e-37   3.7e-35  114.2   0.8    76   174     2   101     1   102 0.96 -
374930.9;HINF_00829  -            227 DUF218               PF02698.16   131   2.7e-16   52.5   0.0   1   1   3.5e-18   3.5e-16   52.1   0.0     2   116    59   188    58   204 0.79 -
727.617;HINF_00314   -            140 DUF2251              PF10008.8     94   2.5e-44  142.0   0.2   1   1   3.8e-46   3.8e-44  141.5   0.2     2    94    19   112    18   112 0.98 -
71421.8;HINF_00253   -             70 DUF331               PF03889.12    38   5.1e-24   76.3   1.7   1   1     8e-26     8e-24   75.7   1.7     1    37    20    56    20    57 0.99 -
727.990;HINF_00969   -            231 DUF4145              PF13643.5     88   6.4e-14   44.6   0.0   1   1     1e-15     1e-13   43.9   0.0    11    84   134   208   124   212 0.88 -
1334187.3;HINF_00857 -            289 DUF455               PF04305.13   247     1e-89  293.0   0.4   1   1   1.2e-91   1.2e-89  292.8   0.4     2   246    18   272    17   273 0.91 -
374930.9;HINF_01174  -            471 DUF463               PF04317.11   444  4.7e-182  598.4   1.3   1   1  5.2e-184  5.2e-182  598.3   1.3     1   444    21   469    21   469 0.98 -
727.305;HINF_00538   -            292 DUF535               PF04393.12   281   4.2e-91  297.7   9.2   1   1   4.7e-93   4.7e-91  297.5   9.2     3   281    25   290    23   290 0.98 -
71421.8;HINF_00041   -            259 DUF695               PF05117.11   134   1.3e-37  121.7   0.8   1   1   1.3e-39   1.3e-37  121.7   0.8     2   134     5   132     4   132 0.99 -
727.990;HINF_00091   -            398 DXPR_C               PF13288.5    115     2e-41  133.6   0.7   1   1   3.3e-43   3.3e-41  132.9   0.7     1   114   273   389   273   390 0.98 -
727.990;HINF_00091   -            398 DXP_redisom_C        PF08436.11    83   3.3e-39  125.8   0.0   1   1   7.8e-41   7.8e-39  124.6   0.0     1    83   148   241   148   241 0.91 -
727.990;HINF_00091   -            398 DXP_reductoisom      PF02670.15   129   1.5e-48  157.5   0.1   1   1   2.8e-50   2.8e-48  156.6   0.1     1   129     6   134     6   134 0.99 -
374930.9;HINF_00391  -            297 EamA                 PF00892.19   137   1.6e-13   43.7  39.4   1   1     3e-12     3e-10   33.1  19.3     3   133     7   144     5   147 0.87 -
1334187.3;HINF_00546 -            284 EF_TS                PF00889.18   208   3.3e-65  212.2   2.3   1   1   4.4e-67   4.4e-65  211.8   2.3     1   208    71   262    71   262 0.98 -
1334187.3;HINF_01018 -            179 EpmC                 PF04315.11   163   1.1e-79  258.5   0.3   1   1   1.3e-81   1.3e-79  258.3   0.3     1   163    11   173    11   173 0.99 -
262727.7;HINF_01455  -            391 FeoB_N               PF02421.17   156   2.2e-10   32.9   0.0   1   1   9.6e-12   9.6e-10   30.9   0.0     3   136   162   306   160   328 0.67 -
374931.1;HINF_00421  -            684 Fer4_10              PF13237.5     56   4.5e-10   32.3   9.3   1   1   4.4e-11   4.4e-09   29.1   9.8     6    56   351   404   349   404 0.82 -
727.992;HINF_00367   -            156 Fer4_12              PF13353.5    139   8.4e-55  177.6   0.0   1   1   1.9e-56   9.4e-55  177.4   0.0     1   139    12   151    12   151 0.98 -
374930.9;HINF_00271  -            339 Fer4_12              PF13353.5    139   5.7e-09   29.1   0.0   1   1   2.5e-10   1.2e-08   28.0   0.0    12    80   118   184    92   190 0.82 -
727.992;HINF_00367   -            156 Fer4_14              PF13394.5    118   2.6e-38  123.5   0.0   1   1   6.4e-40   3.2e-38  123.2   0.0     1   118    21   130    21   130 0.96 -
374930.9;HINF_00271  -            339 Fer4_14              PF13394.5    118   2.6e-09   30.0   0.0   1   1   1.8e-10   8.8e-09   28.3   0.0     1    77   114   186   114   201 0.74 -
374931.1;HINF_00421  -            684 Fer4_17              PF13534.5     61   5.8e-09   29.2  10.7   1   1   7.2e-10   7.2e-08   25.6  10.4     1    61   353   408   353   408 0.76 -
374931.1;HINF_00421  -            684 Fer4_7               PF12838.6     52   1.4e-11   37.5   4.9   1   1   4.1e-13   4.1e-11   36.1   4.9     1    51   353   406   353   428 0.89 -
374931.1;HINF_00421  -            684 Fer4_8               PF13183.5     65   2.1e-08   27.3   9.3   1   1   2.1e-10   2.1e-08   27.3   9.3     4    65   353   407   350   407 0.85 -
374931.1;HINF_00421  -            684 Fer4_9               PF13187.5     51   1.5e-09   30.6   7.9   1   1   4.2e-11   4.2e-09   29.2   7.9     1    49   353   406   353   407 0.85 -
1334187.3;HINF_00869 -            175 Flavodoxin_1         PF00258.24   143     4e-34  110.6   0.1   1   1   4.6e-36   4.6e-34  110.4   0.1     1   143     6   160     6   160 0.96 -
1334187.3;HINF_00869 -            175 Flavodoxin_3         PF12641.6    161   1.1e-11   37.4   0.0   1   1     2e-13     2e-11   36.5   0.0     2   109     6   122     5   133 0.73 -
1334187.3;HINF_00869 -            175 Flavodoxin_5         PF12724.6    144   1.3e-08   27.9   0.0   1   1   1.9e-10   1.9e-08   27.4   0.0     3    66     7    70     6    95 0.79 -
71421.8;HINF_00178   -            245 FMN_bind             PF04205.13    69   1.4e-16   53.6   0.0   1   1   2.7e-18   2.7e-16   52.6   0.0     1    67   133   226   133   228 0.77 -
727.992;HINF_01003   -            279 Formyl_trans_N       PF00551.18   181     3e-53  172.9   0.1   1   1   3.8e-55   3.8e-53  172.6   0.1     1   181    83   260    83   260 0.99 -
727.604;HINF_01174   -            465 FumaraseC_C          PF10415.8     54   1.2e-26   85.7   0.0   1   1     3e-28     3e-26   84.4   0.0     1    54   408   461   408   461 0.98 -
727.990;HINF_01705   -            147 FUR                  PF01475.18   120   4.9e-49  158.2   2.1   1   1   5.9e-51   5.9e-49  157.9   2.1     2   120    12   131    11   131 0.99 -
727.305;HINF_00166   -            350 GalP_UDP_transf      PF01087.21   184   2.4e-74  242.4   0.1   1   1     4e-76     4e-74  241.7   0.1     3   184     5   177     3   177 0.98 -
727.305;HINF_00166   -            350 GalP_UDP_tr_C        PF02744.16   167   8.4e-78  252.5   0.4   1   1   5.3e-79   5.3e-77  249.9   1.1     2   166   184   347   183   348 0.98 -
1334187.3;HINF_00974 -            294 Glycos_transf_2      PF00535.25   170   1.3e-33  108.8   0.0   1   1   2.1e-35   2.1e-33  108.2   0.0     1   132     3   129     3   163 0.87 -
727.604;HINF_00393   -            361 Glycos_transf_4      PF00953.20   160   3.2e-37  120.6  16.3   1   1   3.2e-39   3.2e-37  120.6  16.3     2   159    99   284    98   285 0.94 -
1334187.3;HINF_00974 -            294 Glyco_tranf_2_2      PF10111.8    276   7.6e-17   54.3   0.2   1   1   7.2e-18   7.2e-16   51.1   0.1     1   203     3   185     3   204 0.75 -
1334187.3;HINF_00974 -            294 Glyco_tranf_2_3      PF13641.5    230   1.2e-19   63.8   0.0   1   1   1.5e-21   1.5e-19   63.5   0.0     4   213     2   201     1   224 0.88 -
374930.9;HINF_00972  -            213 GST_C                PF00043.24    93   1.3e-11   37.3   0.0   1   1   4.1e-13   2.1e-11   36.7   0.0     5    93   105   194   101   194 0.88 -
727.305;HINF_00967   -            210 GST_C                PF00043.24    93   3.5e-09   29.6   0.1   1   1   1.2e-10   5.8e-09   28.8   0.1    24    90   130   193    90   195 0.89 -
727.305;HINF_00967   -            210 GST_C_2              PF13410.5     69   2.8e-08   26.5   0.1   1   1   5.6e-10   5.6e-08   25.5   0.1     5    54   131   179    91   197 0.85 -
727.305;HINF_00967   -            210 GST_C_3              PF14497.5     99   5.7e-08   25.6   0.1   1   1   1.1e-09   1.1e-07   24.8   0.1     2    97   104   203   103   205 0.79 -
374930.9;HINF_00972  -            213 GST_N                PF02798.19    76   1.1e-20   66.5   0.2   1   1     2e-19     1e-17   57.0   0.0     2    76    10    81     9    81 0.95 -
727.305;HINF_00967   -            210 GST_N                PF02798.19    76   9.5e-14   44.3   0.0   1   1     4e-15     2e-13   43.2   0.0     3    76     1    75     1    75 0.91 -
374930.9;HINF_00972  -            213 GST_N_2              PF13409.5     70   2.1e-13   43.2   0.0   1   1     1e-14   5.2e-13   41.9   0.0     4    69    21    81    20    82 0.90 -
727.305;HINF_00967   -            210 GST_N_2              PF13409.5     70   3.9e-09   29.5   0.0   1   1   1.3e-10   6.7e-09   28.7   0.0    30    69    19    75     1    76 0.71 -
374930.9;HINF_00972  -            213 GST_N_3              PF13417.5     75   1.6e-16   53.2   0.0   1   1   6.7e-18   3.4e-16   52.2   0.0     5    75    17    87    13    87 0.94 -
727.305;HINF_00967   -            210 GST_N_3              PF13417.5     75   2.5e-12   39.8   0.0   1   1     1e-13   5.1e-12   38.8   0.0    14    74    15    80     9    81 0.88 -
262727.7;HINF_01455  -            391 GTP1_OBG             PF01018.21   155   1.1e-61  199.7   1.6   1   1   1.5e-63   1.5e-61  199.2   1.6     1   154     4   157     4   158 0.99 -
727.617;HINF_00685   -            680 Helicase_C           PF00271.30   111   1.9e-21   69.2   0.1   1   1     2e-22   9.9e-21   66.9   0.1    11   109   446   549   436   551 0.90 -
727.305;HINF_01212   -            680 Helicase_C           PF00271.30   111   2.1e-21   69.1   0.1   1   1     2e-22   9.9e-21   66.9   0.1    11   109   446   549   436   551 0.90 -
727.305;HINF_00289   -            404 HemX                 PF04375.13   338  3.6e-120  393.9  30.7   1   1  4.8e-122  4.8e-120  393.5  30.7     1   334    36   370    36   374 0.96 -
374930.9;HINF_00404  -            268 Hexapep              PF00132.23    36   1.3e-12   39.8   7.7   1   1   1.1e-12   1.1e-10   33.6   0.9     1    35   189   223   189   224 0.94 -
727.305;HINF_01571   -            115 HicB                 PF05534.11    51   2.3e-17   55.3   0.0   1   1   4.1e-19   4.1e-17   54.5   0.0     1    51    54   102    54   102 0.95 -
727.305;HINF_00166   -            350 HIT                  PF01230.22    98   1.8e-08   27.7   0.0   1   1   9.6e-09   9.6e-07   22.2   0.0     5    67   210   272   206   302 0.86 -
374931.1;HINF_01602  -            399 HlyD_3               PF13437.5    106   4.1e-22   71.6   3.6   1   1   1.8e-21   1.8e-19   63.1   0.2     2   103   178   276   177   279 0.94 -
374931.1;HINF_01602  -            399 HlyD_D23             PF16576.4    214   3.3e-26   84.5   3.7   1   1   3.3e-28   3.3e-26   84.5   3.7     5   213    69   281    65   282 0.87 -
71421.8;HINF_01514   -             47 HTH_3                PF01381.21    55     2e-11   36.6   0.2   1   1   2.2e-13   2.2e-11   36.4   0.2     1    33     7    39     7    44 0.96 -
71421.8;HINF_01514   -             47 HTH_31               PF13560.5     64   2.3e-09   30.2   0.0   1   1   2.7e-11   2.7e-09   30.0   0.0     6    38     7    39     5    41 0.94 -
374931.1;HINF_01375  -            186 KOW                  PF00467.28    32   5.4e-11   34.9   0.1   1   1   1.2e-12   1.2e-10   33.8   0.1     1    29   133   165   133   168 0.87 -
727.305;HINF_01178   -            576 LppC                 PF04348.12   535  4.7e-241  793.8  19.5   1   1  5.3e-243  5.3e-241  793.6  19.5     1   535    39   568    39   568 0.99 -
727.604;HINF_01174   -            465 Lyase_1              PF00206.19   312  5.8e-112  366.7   0.0   1   1  7.3e-114  7.3e-112  366.4   0.0     1   312    11   342    11   342 0.96 -
727.992;HINF_01524   -            406 LysM                 PF01476.19    44   1.2e-12   40.4   0.0   1   1   2.8e-14   2.8e-12   39.3   0.0     1    43   147   189   147   190 0.98 -
374931.1;HINF_01328  -            485 M20_dimer            PF07687.13   109   7.9e-12   37.8   0.2   1   1   1.5e-13   1.5e-11   36.9   0.2     2    92   206   274   205   290 0.87 -
262727.7;HINF_01301  -            184 Met_synt_B12         PF02965.16   268   1.6e-25   82.8   0.0   1   1   2.1e-27   2.1e-25   82.4   0.0     2    93    83   175    82   180 0.96 -
374930.9;HINF_00174  -            436 MFS_1                PF07690.15   353   1.2e-30   99.3  76.4   1   1   5.5e-28   5.5e-26   83.9  47.3     2   352    15   392    14   393 0.76 -
262727.7;HINF_01455  -            391 MMR_HSR1             PF01926.22   114     2e-26   85.0   0.0   1   1   3.3e-28   3.3e-26   84.4   0.0     1   114   161   284   161   284 0.94 -
727.604;HINF_00393   -            361 MraY_sig1            PF10555.8     13   1.4e-07   23.6   5.3   1   1   1.4e-09   1.4e-07   23.6   5.3     1    13    68    80    68    80 0.97 -
374931.1;HINF_01390  -            146 NAD_Gly3P_dh_C       PF07479.13   142   4.2e-47  152.7   1.5   1   1   4.7e-49   4.7e-47  152.5   1.5    10   140     3   133     1   135 0.98 -
262727.7;HINF_01456  -            141 NDK                  PF00334.18   135   7.8e-59  190.2   0.2   1   1   8.7e-61   8.7e-59  190.1   0.2     1   135     3   137     3   137 0.99 -
